contentid,title,addr1,contenttypeid,content_type_name,target_tourism_type,mapx,mapy,info_score,info_level,has_firstimage,has_firstimage2,has_tel,has_addr1,has_coord,has_main_category,has_mid_category,has_sub_category,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,type_top1,type_top1_prob,type_top2,type_top2_prob
2862658,전주곰탕고산로54,경기도 남양주시 고산로 54 (수석동),39,음식점,음식,127.1722220281,37.5943572825,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2925565,정관장 별내신도시점,경기도 남양주시 별내중앙로 24 (별내동),38,쇼핑,쇼핑,127.126224455286,37.645449802714,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
2788928,정약용도서관,경기도 남양주시 다산중앙로82번안길 138 (다산동),14,문화시설,문화관광,127.16735708627763,37.61215764984344,90,매우 높음,1,1,0,1,1,1,1,1,0.05634242337809544,0.04464158500288817,0.748139406868716,0.01854272815087311,0.022283763259698556,0.021930481128154593,0.019692394098321974,0.05948898402351428,0.008938234089737903,문화관광,0.748139406868716,자연관광,0.05948898402351428
125560,정약용선생묘,경기도 남양주시 조안면 다산로747번길 11,12,관광지,역사관광,127.2990766137,37.5162492067,95,매우 높음,1,1,0,1,1,1,1,1,0.05050916577855155,0.0037099623903665163,0.0061827063038019684,0.0010466441280701296,0.13294739021800495,0.7254667364479661,0.0015730448030756472,0.06935317950066967,0.00921117042949392,역사관광,0.7254667364479661,숙박,0.13294739021800495
126806,정약용유적지(남양주),경기도 남양주시 조안면 다산로747번길 11,12,관광지,역사관광,127.2992793643,37.5165547311,90,매우 높음,1,1,0,1,1,1,1,1,0.053819989546489484,0.0027047176351217605,0.0061827063038019684,0.0012232445695712333,0.17763790916110808,0.6752469327632196,0.0007738418422087892,0.06881783336733145,0.013592824811148303,역사관광,0.6752469327632196,숙박,0.17763790916110808
4025337,제이에스티나 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2864455,제주애육당 별내본점,경기도 남양주시 별내5로5번길 12-18 (별내동),39,음식점,음식,127.1135479731,37.6510912931,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
3017978,조안면체육공원,경기도 남양주시 조안면 진중리,12,관광지,자연관광,127.3117,37.5571,95,매우 높음,1,1,0,1,1,1,1,1,0.3434215105707105,0.02089665533949014,0.036812895563174824,0.007817230983368869,0.027706658648707656,0.053940413779332785,0.003986377184514573,0.4681560533330595,0.037262204597641076,자연관광,0.4681560533330595,관광지,0.3434215105707105
3508744,주식회사더정원의뜰,경기도 남양주시 홍유릉로248번길 64-181 (금곡동),12,관광지,자연관광,127.20937877,37.628795621,75,높음,0,0,0,1,1,1,1,1,0.30187720558736175,0.015594405915200366,0.017820878101217987,0.003208087747275785,0.11471694965294854,0.04923503844438903,0.010380591864752596,0.3222694660837877,0.16489737660306647,자연관광,0.3222694660837877,관광지,0.30187720558736175
2857667,죽여주는 동치미국수,경기도 남양주시 조안면 북한강로 547,39,음식점,음식,127.3220674796,37.5681574905,90,매우 높음,1,1,0,1,1,1,1,1,0.004333200207277196,0.0030605933825937175,0.0062078869583203295,0.0017336265279913928,0.00226584784010442,0.00020187289434418331,0.9793249449179683,0.0010954378477521566,0.0017765894236482472,음식,0.9793249449179683,문화관광,0.0062078869583203295
135451,징기즈칸 옛고향,경기도 남양주시 수동면 비룡로 1626,39,음식점,음식,127.2760578908,37.7569097147,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.00221498379402652,0.011054894902122702,0.005099478062433504,0.008935506290000176,0.0005045167260782614,0.9609071114149691,0.009620283086474408,0.0,음식,0.9609071114149691,문화관광,0.011054894902122702
2864476,차림,경기도 남양주시 두물로 19 (별내동),39,음식점,음식,127.126632755,37.65587153,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
125453,천마산 시립공원,경기도 남양주시 화도읍 묵현로 105-37,12,관광지,자연관광,127.29052590008044,37.66630534415108,85,매우 높음,1,1,0,1,1,0,1,1,0.2781750674031644,0.012697494257357597,0.013930804147989096,0.010893252679953815,0.035063606059469024,0.06579565610757397,0.005507982230405152,0.5380537811270005,0.03988235598708663,자연관광,0.5380537811270005,관광지,0.2781750674031644
2876540,천마산강장어,경기도 남양주시 화도읍 경춘로 1793,39,음식점,음식,127.2891901536,37.6563910875,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
482079,천보사(경기),경기도 남양주시 불암산로 145 (별내동),12,관광지,숙박,127.0955994567,37.6564403473,90,매우 높음,1,1,0,1,1,1,1,1,0.05628082634996642,0.0038726164040061906,0.00866518902083772,0.0008543003288469312,0.7716567143173296,0.10040972108567629,0.006183586772364001,0.04127975298248521,0.010797292738487486,숙박,0.7716567143173296,역사관광,0.10040972108567629
2830078,천하장사,경기도 남양주시 진접읍 장현천로76번길 4,39,음식점,음식,127.1812952921,37.7228786159,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.010636464872459945,0.0005045167260782614,0.9800517495055158,0.0010954378477521566,0.0,음식,0.9800517495055158,숙박,0.010636464872459945
2722891,청학밸리리조트,경기도 남양주시 별내면 청학리,12,관광지,관광지,127.1053139028,37.7030434352,95,매우 높음,1,1,0,1,1,1,1,1,0.44858349319166263,0.012784361163483101,0.049440897512326644,0.002563410655935247,0.08128898897033018,0.045818142087402695,0.005784342755222635,0.34118360826323496,0.01255275540040196,관광지,0.44858349319166263,자연관광,0.34118360826323496
3085394,청학승마클럽,경기도 남양주시 진접읍 내각2로11번길 76,28,레포츠,레저스포츠,127.15450619341368,37.7032249101482,90,매우 높음,1,1,0,1,1,1,1,1,0.032675580012746126,0.8940177969264892,0.024829025242972733,0.008661821967421603,0.01149600905008575,0.004732950384750014,0.009432156590208426,0.011448137399455013,0.002706522425870932,레저스포츠,0.8940177969264892,관광지,0.032675580012746126
799603,초대,경기도 남양주시 강변북로632번길 6-45,39,음식점,음식,127.171546520918,37.5855453348476,90,매우 높음,1,1,0,1,1,1,1,1,0.013901230480153787,0.022171114501690747,0.043489311837638045,0.029461597844964955,0.021869958131125623,0.010293714357233577,0.8362515093436698,0.016852618789083618,0.005708944714439803,음식,0.8362515093436698,문화관광,0.043489311837638045
3017985,초록향기,경기도 남양주시 조안면 북한강로383번길 59-11,12,관광지,관광지,127.30906042882528,37.55901963274641,90,매우 높음,1,1,0,1,1,1,1,1,0.1276371177038247,0.011034589462549267,0.005460588308063798,0.0035387397179012744,0.023396430898750025,0.04540892779908159,0.003233383195113168,0.07472855793640679,0.7055616649783091,체험관광,0.7055616649783091,관광지,0.1276371177038247
125459,축령산,경기도 남양주시 수동면 축령산로 299,12,관광지,자연관광,127.3091660984,37.7529607789,90,매우 높음,1,1,0,1,1,1,1,1,0.11839529812848665,0.010878371942549236,0.006546506950706541,0.0038248988466013153,0.049493906996021596,0.02879253476287897,0.006719383816308563,0.7627271206633126,0.012621977893134543,자연관광,0.7627271206633126,관광지,0.11839529812848665
127818,축령산자연휴양림,경기도 남양주시 수동면 축령산로 299,12,관광지,자연관광,127.3091660984,37.7529607789,90,매우 높음,1,1,0,1,1,1,1,1,0.19460936507649496,0.01342553561676209,0.0022357846113107917,0.0028551644239886774,0.04899228198615859,0.04244944384573124,0.00542784895876763,0.6772855543662669,0.012719021114519176,자연관광,0.6772855543662669,관광지,0.19460936507649496
2830326,카페 라플렌,경기도 남양주시 별내면 순화궁로 865-9,39,음식점,음식,127.1029086387,37.7005325728,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0015040034750925368,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9817359996593054,0.005453571111321012,0.0,음식,0.9817359996593054,자연관광,0.005453571111321012
2865602,카페 바라보다,경기도 남양주시 다산로 566-3,39,음식점,음식,127.296184991,37.523903822,90,매우 높음,1,1,0,1,1,1,1,1,0.007548321991673359,0.0020216543038539246,0.00446791294614667,0.0072738586496843075,0.003283651663400506,0.0013756022821474446,0.9623973483599993,0.005152972538100257,0.006478677264994272,음식,0.9623973483599993,관광지,0.007548321991673359
3013584,카페 뷰66 미호점,경기도 남양주시 강변북로632번길 66 (수석동),39,음식점,음식,127.17609249162795,37.587323341469634,90,매우 높음,1,1,0,1,1,1,1,1,0.016635161207436105,0.02985446534010598,0.03647323643216237,0.01710397185861762,0.03542233574451087,0.010720097836237443,0.8400174599915072,0.013388797342637725,0.00038447424678446807,음식,0.8400174599915072,문화관광,0.03647323643216237
3013507,카페 써라운드,경기도 남양주시 화도읍 소래비로85번길 73-5,39,음식점,음식,127.3153404371,37.6603355504,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0017703785598250207,0.004129506281606882,0.0014772124668386672,0.002677296856204599,0.0012196476972595484,0.9848919098522679,0.002542178706257721,0.0,음식,0.9848919098522679,문화관광,0.004129506281606882
2766524,카페101파크뷰,경기도 남양주시 와부읍 석실로260번길 13-58,39,음식점,음식,127.2213146893,37.5975772431,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9858178755249285,0.002542178706257721,0.0,음식,0.9858178755249285,숙박,0.004311573547568621
2828356,카페대너리스,경기도 남양주시 조안면 북한강로 914,39,음식점,음식,127.339040879713,37.5975022833872,90,매우 높음,1,1,0,1,1,1,1,1,0.026805946812278072,0.03531668256129882,0.03841129964893259,0.027675309935417804,0.01953803574997117,0.012342989523322655,0.814939432294204,0.014336686049412814,0.010633617425162046,음식,0.814939432294204,문화관광,0.03841129964893259
2765534,카페도자기마을,경기도 남양주시 조안면 북한강로433번길 37,12,관광지,관광지,127.309836550057,37.5605897946649,75,높음,0,0,0,1,1,1,1,1,0.49787949092717554,0.017359177924756525,0.04045492785018235,0.004837704286001142,0.02558543740125791,0.047381913901250884,0.026990680652829908,0.2716870113016637,0.0678236557548818,관광지,0.49787949092717554,자연관광,0.2716870113016637
2766523,카페버치,경기도 남양주시 식송1로 19 (별내동),39,음식점,음식,127.1112287204,37.6517578408,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0029408620203848173,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9788451771098482,0.005453571111321012,0.0,음식,0.9788451771098482,자연관광,0.005453571111321012
2836039,카페보리,경기도 남양주시 별내면 송산로 674,39,음식점,음식,127.1245455884,37.699330326,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0015040034750925368,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9846473920643687,0.002542178706257721,0.0,음식,0.9846473920643687,숙박,0.004311573547568621
2855288,카페수석동198,경기도 남양주시 강변북로632번길 6-44 (수석동),39,음식점,음식,127.1709085067,37.585669379,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
3013767,카페스토리,경기도 남양주시 와부읍 팔당로81번길 74-65,39,음식점,음식,127.24131330613548,37.55486695898276,90,매우 높음,1,1,0,1,1,1,1,1,0.024114207381650852,0.03246639920421413,0.040434608620634374,0.016613942194934214,0.021648910853187615,0.01161467987356011,0.8348243156311335,0.010883257382632065,0.0073996788580530295,음식,0.8348243156311335,문화관광,0.040434608620634374
2840839,카페실버팟,경기도 남양주시 팔현로 75,39,음식점,음식,127.2212702493,37.6942743361,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9858178755249285,0.002542178706257721,0.0,음식,0.9858178755249285,숙박,0.004311573547568621
2840817,카페파즈,경기도 남양주시 식송1로 166 (별내동),39,음식점,음식,127.113600403,37.6630732349,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0015040034750925368,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9817359996593054,0.005453571111321012,0.0,음식,0.9817359996593054,자연관광,0.005453571111321012
2863065,카펜트리,경기도 남양주시 진접읍 경복대로212번길 15,39,음식점,음식,127.205595705715,37.7170021565706,90,매우 높음,1,1,0,1,1,1,1,1,0.02124358642948413,0.02850891495656369,0.04382569563979785,0.02273315559092918,0.026137604001331218,0.011719207928760743,0.8269735050656907,0.010983437581837245,0.007874892805605155,음식,0.8269735050656907,문화관광,0.04382569563979785
4012034,캉골키즈 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2855336,커피에리어,경기도 남양주시 와부읍 덕소로2번길 84,39,음식점,음식,127.2096494971,37.5831425968,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9858178755249285,0.002542178706257721,0.0,음식,0.9858178755249285,숙박,0.004311573547568621
4025350,코오롱스포츠 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2847366,콤비식당,경기도 남양주시 진접읍 금강로 1580,39,음식점,음식,127.1944438464,37.731430637,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2729935,쿼크밸리 캠프,경기도 남양주시 화도읍 가곡로 163,28,레포츠,레저스포츠,127.2937776253,37.6910399214,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9190854941005493,0.009394496043836223,0.003117193796342229,0.04482934865466441,0.0017677636497625377,0.005352067647790112,0.011346079253929681,0.0012694808766049897,레저스포츠,0.9190854941005493,숙박,0.04482934865466441
2820866,키스톤 스피시즈,경기도 남양주시 경춘로 1104-2 (금곡동),39,음식점,음식,127.225480055151,37.6365609696014,75,높음,0,0,0,1,1,1,1,1,0.027985296622800006,0.020159880308450635,0.02240602115286901,0.0039290394991264325,0.022680940275999588,0.006560983103400949,0.8638505978247178,0.025281553520145876,0.007145687692489509,음식,0.8638505978247178,관광지,0.027985296622800006
2855354,태능배갈비,경기도 남양주시 경춘로 1023 (금곡동),39,음식점,음식,127.2151891641,37.6353310777,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2864892,태릉왕갈비,경기도 남양주시 불암산로 69 (별내동),39,음식점,음식,127.1064569757,37.6502829256,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2840798,태릉허참갈비,경기도 남양주시 불암산로 30-2 (별내동),39,음식점,음식,127.108931842,37.6470888973,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
4008119,탠디 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
3085257,테이블에이 다산점,경기도 남양주시 다산중앙로146번길 12-10 (다산동),12,관광지,자연관광,127.1541172383,37.6252283673,90,매우 높음,1,1,0,1,1,1,1,1,0.38507843440808337,0.009737354989296626,0.048197555153995264,0.004401004765336709,0.07977152401647664,0.04411909666943596,0.0011127744625569259,0.40070035744178184,0.026881898093037034,자연관광,0.40070035744178184,관광지,0.38507843440808337
4025351,템퍼 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2864488,통큰소무한리필 별내본점,경기도 남양주시 불암로109번길 4-18 (별내동),39,음식점,음식,127.1119231134,37.6513440131,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2830341,트윈트리,경기도 남양주시 고산로126번길 33-8 (수석동),39,음식점,음식,127.1797686489,37.5913633229,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2767425,파스타 아미고,경기도 남양주시 경강로 377,39,음식점,음식,127.1997862374,37.5925357713,95,매우 높음,1,1,0,1,1,1,1,1,0.0035743183703430045,0.00471534503362816,0.00763422737388038,0.005096201126538164,0.00867446895031115,0.0005045167260782614,0.9621162829928823,0.007684639426338455,0.0,음식,0.9621162829928823,숙박,0.00867446895031115
2836663,팔당로그,경기도 남양주시 팔당로81번길 74-40,39,음식점,음식,127.2407030646,37.553921553,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2867774,팔당반점 팔당본점,경기도 남양주시 와부읍 경강로 950,39,음식점,음식,127.2379311067,37.5534798874,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.010189782929435938,0.0067183889777089004,0.014366846721340603,0.0005045167260782614,0.9629621286901122,0.0030249416936598337,0.0,음식,0.9629621286901122,숙박,0.014366846721340603
2830128,팔당수산,경기도 남양주시 와부읍 월문천로 185,39,음식점,음식,127.2301168146,37.5923974486,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
3013790,팔당유원지,경기도 남양주시 와부읍 팔당리,12,관광지,관광지,127.2534,37.541,90,매우 높음,1,1,0,1,1,0,1,1,0.399510627374998,0.018296508017289482,0.020362129818132596,0.00853444619333853,0.04166284997783303,0.06821432545029146,0.006209886849504538,0.37959684330498644,0.05761238301362611,관광지,0.399510627374998,자연관광,0.37959684330498644
2865007,팔당제빵소,경기도 남양주시 와부읍 경강로 872,39,음식점,음식,127.2348367631,37.5597902099,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2845766,팔당초계국수본점,경기도 남양주시 와부읍 다산로 43,39,음식점,음식,127.2547299315,37.5411594003,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2867787,팔숲,경기도 남양주시 와부읍 경강로849번길 38-41,39,음식점,음식,127.2390585,37.5633259864,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2766617,팔현계곡,경기도 남양주시 오남읍 팔현리,12,관광지,자연관광,127.2329,37.6922,85,매우 높음,1,1,0,1,1,0,1,1,0.2697647367447536,0.010764991800543328,0.011851063455607845,0.009480747360317081,0.04608043022909035,0.05850362777758982,0.006109208474539626,0.5447895825977906,0.042655611559767735,자연관광,0.5447895825977906,관광지,0.2697647367447536
2867800,팽현숙의옛날순대국 남양주점,경기도 남양주시 와부읍 월문천로 174,39,음식점,음식,127.2298335524,37.5908087392,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
4008115,페트레이 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
3356066,편편집 다산역점,경기도 남양주시 다산중앙로145번길 36 (다산동),39,음식점,음식,127.1491176841,37.6255643492,90,매우 높음,1,1,0,1,1,1,1,1,0.0018857066175253783,0.0069820123464000156,0.016927270188619517,0.006051146513997217,0.017665151760967866,0.002432684470873628,0.9375048079710759,0.010551220130540568,0.0,음식,0.9375048079710759,숙박,0.017665151760967866
3017861,평화수상레저,경기도 남양주시 조안면 북한강로 860,28,레포츠,레저스포츠,127.33817648235532,37.59290694712806,90,매우 높음,1,1,0,1,1,1,1,1,0.015995819278793448,0.9146641745640509,0.02301574329617249,0.007039956237835311,0.008013867694993515,0.004916252827540788,0.007153521737743282,0.006283588165407018,0.012917076197463372,레저스포츠,0.9146641745640509,문화관광,0.02301574329617249
2867817,포러데이 팔당,경기도 남양주시 와부읍 경강로926번길 8-7,39,음식점,음식,127.236445056,37.5560906684,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
4008118,폴로 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2766592,프라움레스토랑,경기도 남양주시 와부읍 경강로 756,39,음식점,음식,127.2273816325,37.5686279367,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.010189782929435938,0.003931616949303253,0.00867446895031115,0.0005045167260782614,0.9697327070609759,0.004733513122231262,0.0,음식,0.9697327070609759,문화관광,0.010189782929435938
1910439,프라움악기박물관,경기도 남양주시 와부읍 경강로 756,14,문화시설,문화관광,127.227026113,37.5685085007,90,매우 높음,1,1,0,1,1,1,1,1,0.02072044376200531,0.007080708448141107,0.9125483420836802,0.0019458886698190418,0.01992861934929568,0.005613486364330155,0.004443271881138479,0.025722093619105546,0.001997145822484182,문화관광,0.9125483420836802,자연관광,0.025722093619105546
3386148,프리미어 뽀로로테마파크 다산위드 트래블,경기도 남양주시 다산지금로 202 (다산동),12,관광지,자연관광,127.1722175827838,37.59564564075559,95,매우 높음,1,1,0,1,1,1,1,1,0.37279853048084804,0.02389997738143942,0.04888573237033398,0.010561785746459308,0.03849070850240321,0.05654984832339397,0.0057735202269018114,0.40807716994768467,0.03496272702053555,자연관광,0.40807716994768467,관광지,0.37279853048084804
4012030,플랫폼플레이스 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
4025352,핑&팬텀 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2862046,한강632스트릿,경기도 남양주시 강변북로632번길 54 (수석동),39,음식점,음식,127.1755608294,37.5867748906,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
